歌曲你不来我不老	F->DL->Music->Filter
播放遇见你歌曲	F->DL->Music->Filter
励志	O
放天骐我的世界	O
我想听邓丽君唱的歌	F->DL->Music->Filter
我要看甄子丹的歌	O
今天遇见你	O
播放张学友吻别第一	O
郑源唱的下定决心忘记你	F->DL->Music->Filter
放一下最新的歌曲	F->DL->Music->Filter
请播放歌曲小青蛙	F->DL->Music->Filter
歌曲春天的故事	F->DL->Music->Filter
我想听张北北的歌	F->DL->Music->Filter
那天苗苗	O
我是歌手啊	O
赵冠宇的歌	F->DL->Music->Filter
泪人儿	O
我想听小爆了	O
刀郎唱的十送红军	F->DL->Music->Filter
听听音乐	F->DL->Music->Filter
我要看一一向前走	O
我要听我以为的歌曲	F->DL->Music->Filter
大梦想家儿歌	O
唱一首英雄	F->DL->Music->Filter
我要听杨洋唱的歌儿	F->DL->Music->Filter
我要爱你	F->DL->Music->Filter
那那一夜	O
王子少年	O
来一首晚秋	F->DL->Music->Filter
只爱一个人好	O
我要听相思妹妹	F->DL->Music->Filter
播放韩磊所有歌曲	F->DL->Music->Filter
我想听听小爱唱	O
听个音乐	F->DL->Music->Filter
我想听如果	F->DL->Music->Filter
我想听一起摇摆	F->DL->Music->Filter
搜索我的生活	O
腾格尔的歌	F->DL->Music->Filter
有游戏吗	O
我想听梨花颂	F->DL->Music->Filter
我要听快乐崇拜歌曲	F->DL->Music->Filter
田震的歌	F->DL->Music->Filter
杨钰莹歌曲	F->DL->Music->Filter
爱情找不到	O
爸爸妈妈对我最好	O
帮我找歌曲社会摇	F->DL->Music->Filter
爱情这杯酒谁喝都得醉歌曲	F->DL->Music->Filter
我想听流浪歌曲	F->DL->Music->Filter
中华情歌曲	F->DL->Music->Filter
反正我相信	O
抱着你	F->DL->Music->Filter
帮我查找我想听歌	O
闽南歌曲心太乱	O
我想听老师你好	F->DL->Music->Filter
我们俩一	O
数星星	F->DL->Music->Filter
你在歌曲	O
打开给我的爱	O
我想听沙宝的山丹丹花开红艳艳	O
我要听小情歌	F->DL->Music->Filter
听张扬中马老师的歌	O
杰告诉我	O
在线播放歌曲	F->DL->Music->Filter
我要听感谢	F->DL->Music->Filter
吴奇隆等风	O
我要听再也没有你汪峰	O
请帮我播放音乐	F->DL->Music->Filter
因为是你	F->DL->Music->Filter
我想听王琳玲	O
请播放歌曲白	F->DL->Music->Filter
什么歌	O
我要撕夜	F->DL->Music->Filter
我想听我们的爱	F->DL->Music->Filter
千千阙歌mv陈慧娴	F->DL->Music->Filter
我想听一路上有你	F->DL->Music->Filter
我很大度啊我要听苏打绿的歌	F->DL->Music->Filter
音乐你从未离去	F->DL->Music->Filter
听一首抒情的音乐	F->DL->Music->Filter
张学友的歌曲一路上有你	F->DL->Music->Filter
我要看平凡之路	F->DL->Music->Filter
我想听栽瓦儿歌	O
今天我们不能在一起	O
搜歌	F->DL->Music->Filter
小苹果的歌	F->DL->Music->Filter
想玛丽亚	O
我想听云海高歌的歌	F->DL->Music->Filter
有没有狗子唱的歌	O
挖掘机	O
播放在伤感的歌曲	O
我想听笔记	F->DL->Music->Filter
会唱的歌曲	O
我要听白雪我呀	O
播放安东阳的歌	F->DL->Music->Filter
父亲歌	F->DL->Music->Filter
我想听汪峰的歌	F->DL->Music->Filter
播放小沈阳	O
帮我找音乐吧	O
播放三蓝莲花	O
歌曲好日子宋祖英歌曲宋祖英歌曲	F->DL->Music->Filter
音乐猫的叫声	O
大雨	F->DL->Music->Filter
姜育恒的再回首	F->DL->Music->Filter
等你够不够	O
四年级	O
你的好孤单	O
我把钱都给你	O
叶丽仪的歌曲	F->DL->Music->Filter
把酒倒满多钱	O
播放魔鬼中的天使	F->DL->Music->Filter
我要看甜蜜爆	O
播放歌曲飞得更高	F->DL->Music->Filter
这个好渔家女	O
唱首歌我也听王菲的传奇	F->DL->Music->Filter
我要听尘埃我想	F->DL->Music->Filter
我想听怀旧音乐	F->DL->Music->Filter
追光这音乐	F->DL->Music->Filter
我要听党啊你给我站住看你们	O
红尘情歌歌曲	F->DL->Music->Filter
给我听歌	F->DL->Music->Filter
杨清明唱的歌	F->DL->Music->Filter
舞娘	F->DL->Music->Filter
我想我爱的魔法	F->DL->Music->Filter
应小苹果的歌	F->DL->Music->Filter
我想听阿弥陀佛	F->DL->Music->Filter
我好了	O
我要唱下定决心忘记你	F->DL->Music->Filter
i lovela	O
我想听选择	F->DL->Music->Filter
播放最熟悉的陌生人歌曲	F->DL->Music->Filter
我想听蔡健雅的歌	F->DL->Music->Filter
请请那个请给我播放	O
我想听那一年	F->DL->Music->Filter
播放唱音乐大梦想家	F->DL->Music->Filter
我要听雪地	F->DL->Music->Filter
老歌龙的传人	F->DL->Music->Filter
你那的大悲咒	F->DL->Music->Filter
你老婆吗	O
我想听父老乡亲	F->DL->Music->Filter
没有你我很寂寞	O
今生只为遇见你	F->DL->Music->Filter
打开影视金曲	F->DL->Music->Filter
你爸爸妈妈是不	O
我要听向天再借五百年	F->DL->Music->Filter
欢子你大哥是谁	O
打开了王子	O
播放伊刚好遇见你	F->DL->Music->Filter
因我们不一样	O
我想听周杰伦	F->DL->Music->Filter
帮我打开学习	O
宝贝我爱你	F->DL->Music->Filter
我要看李玉刚-刚好遇见你	F->DL->Music->Filter
我想听李荣浩的李白	F->DL->Music->Filter
我想听歌曲迟来的爱	F->DL->Music->Filter
我想听凤凰传奇唱的荷塘月色	F->DL->Music->Filter
我送手纸	O
不知道你呢	O
韩磊歌曲在此刻	F->DL->Music->Filter
amber歌	O
来一首儿童	F->DL->Music->Filter
播tfboys的	F->DL->Music->Filter
音乐与母亲	O
我想看小兔子乖乖	F->DL->Music->Filter
播放歌曲苏打绿	F->DL->Music->Filter
歌曲迷藏	F->DL->Music->Filter
我想听爱啦啦	F->DL->Music->Filter
打开音乐日不落	F->DL->Music->Filter
我想听情一动心就痛	F->DL->Music->Filter
放首歌如果不爱我	F->DL->Music->Filter
播放是否我真的一无所有	F->DL->Music->Filter
听歌蒋大为在那桃花盛开的地方	F->DL->Music->Filter
偶像万万岁	F->DL->Music->Filter
那放一个社会摇好了	O
我想听打靶归来	F->DL->Music->Filter
鹿晗唱的春雨里洗过的太阳	F->DL->Music->Filter
王菲歌曲听	F->DL->Music->Filter
给我来一首邓紫棋的歌	F->DL->Music->Filter
我想听周杰伦的音乐	F->DL->Music->Filter
笛子儿童歌曲	F->DL->Music->Filter
帮我合唱老歌	F->DL->Music->Filter
我想听我想听郑智化的歌	F->DL->Music->Filter
放北京欢迎你	F->DL->Music->Filter
我要听流浪	F->DL->Music->Filter
够了	O
找一下歌曲吧	O
中国歌曲天上的西藏	F->DL->Music->Filter
小红日	O
播放刘刚的播放	O
我想听歌曲我的快乐就是想你	F->DL->Music->Filter
然后我唱给你听	O
我要听最远的你是我最近的爱	F->DL->Music->Filter
说的是小孩不是你	O
放点中国民歌听听	F->DL->Music->Filter
我想不起来啦	O
歌曲搜索	F->DL->Music->Filter
播放第六首歌	O
快乐的一家人	O
播放田震的歌曲	F->DL->Music->Filter
播放个兄弟	F->DL->Music->Filter
我要听全心全意	F->DL->Music->Filter
我想听薛之谦的歌曲了	F->DL->Music->Filter
今天的小情歌	O
我要看最爱的人	F->DL->Music->Filter
我想听李明的歌	F->DL->Music->Filter
我要看地理老师改编神曲《小苹果》之《大中国》	F->DL->Music->Filter
这首歌曲	F->DL->Music->Filter
我要听疑心病	F->DL->Music->Filter
播放中华之歌	O
唱一首大摇大摆迎春来	F->DL->Music->Filter
那个没有	O
播放赵雷演唱成都	F->DL->Music->Filter
音乐甜蜜蜜	F->DL->Music->Filter
超越哥云飞	O
新房播放音乐	O
儿童歌曲新年快乐	F->DL->Music->Filter
搜索戴娆的绽放	F->DL->Music->Filter
我要听小毛驴	F->DL->Music->Filter
有没有好看的歌	O
我要听冷漠的歌曲	F->DL->Music->Filter
呆着我要听歌曲	O
我要听卓依婷的歌	F->DL->Music->Filter
最新流行流行歌曲	F->DL->Music->Filter
你的high歌	O
播放不再联系	F->DL->Music->Filter
来一首秘密	F->DL->Music->Filter
哎哟男孩的歌曲	O
我想听古典	F->DL->Music->Filter
明天歌曲	F->DL->Music->Filter
a播放歌曲我的快乐就是想你	F->DL->Music->Filter
张国荣痛快	F->DL->Music->Filter
请播放滚滚长江东逝水	F->DL->Music->Filter
天玖月奇迹的歌	O
我想听蚂蚁	F->DL->Music->Filter
我想听小宝宝	F->DL->Music->Filter
等你来做	O
他不爱我	F->DL->Music->Filter
播放国秋降央卓玛的慈祥的母亲	F->DL->Music->Filter
爱情歌	F->DL->Music->Filter
播放王刚发	O
我想听听刘和刚演唱吗	F->DL->Music->Filter
爱我的音乐	O
我想独立	O
你在那里哇	O
我想听父亲的歌曲	F->DL->Music->Filter
一曲红尘dj	F->DL->Music->Filter
播放海	F->DL->Music->Filter
莫扎特我的世界	F->DL->Music->Filter
放播放第四季	O
余萌萌唱的歌	O
播放莫扎特的乐曲	F->DL->Music->Filter
大题我们说好的幸福	O
来一首汤灿	F->DL->Music->Filter
歌曲掌声响起来	F->DL->Music->Filter
播放多我想听小宇宙	O
死心塌地的去爱你	O
歌曲花火	F->DL->Music->Filter
可以儿歌	O
来一首轻松的音乐	F->DL->Music->Filter
宋祖英的好日子	F->DL->Music->Filter
我要听stay with me	F->DL->Music->Filter
播放一下城市	F->DL->Music->Filter
我要放开手	F->DL->Music->Filter
播放歌曲毕业	O
天好想你	O
打开music	F->DL->Music->Filter
哪个给我推荐	O
我想听张含韵的歌	F->DL->Music->Filter
我要哼着你的歌	O
播放难舍你的温柔dj	F->DL->Music->Filter
播放音乐韩磊	F->DL->Music->Filter
i like youi love	O
放一首励志的歌	F->DL->Music->Filter
偷偷的哭	F->DL->Music->Filter
而我爱你	O
校园早操歌	O
播放音乐错错错	F->DL->Music->Filter
我要听好姐妹乐队的音乐	O
请播放歌曲超云的月亮	O
去播放给女儿	O
播放王俊凯和王源易烊千玺	F->DL->Music->Filter
播放夜天使	F->DL->Music->Filter
你是传奇呀	O
龚玥的歌曲浏阳河	F->DL->Music->Filter
你妈是你给我想你了	O
会呼吸的痛	F->DL->Music->Filter
他们都不爱	O
播放郑源的歌曲	F->DL->Music->Filter
吴奇隆我的自由	O
我要听虞姬	F->DL->Music->Filter
播放一首催眠歌曲	F->DL->Music->Filter
播放感恩的心歌曲	F->DL->Music->Filter
逃跑计划的歌曲	F->DL->Music->Filter
播放摇滚	F->DL->Music->Filter
我不在爱你一万年	O
李宇春演唱的歌曲	F->DL->Music->Filter
小风波	F->DL->Music->Filter
听宝贝对不起	F->DL->Music->Filter
我想听夜色	F->DL->Music->Filter
你一生只爱你	O
杨宗纬的音乐一	F->DL->Music->Filter
我要看S.H.E-十七	F->DL->Music->Filter
获奖歌曲	O
我再一次	O
歌曲千纸鹤dj版	F->DL->Music->Filter
一次就好	F->DL->Music->Filter
我想听ing的歌	O
歌曲梦里我就喜欢你	O
不不不来	O
播放你还有我	F->DL->Music->Filter
我要听我想听歌啊	F->DL->Music->Filter
播放最近放的歌曲	F->DL->Music->Filter
想唱王菲音乐	F->DL->Music->Filter
刘涛的歌曲	F->DL->Music->Filter
唱小苹果	F->DL->Music->Filter
请唱刘珂矣歌曲	F->DL->Music->Filter
快乐就是想你的歌曲	O
我想和你聊	O
致酒歌归来	O
打开听了歌	O
我想听于文文的歌	F->DL->Music->Filter
北京东路的日子应该	F->DL->Music->Filter
我想听千里之外	F->DL->Music->Filter
放个歌曲	F->DL->Music->Filter
播放歌曲如下纤夫的爱	F->DL->Music->Filter
我要听长相依嘛	F->DL->Music->Filter
谢霆锋黄种人	F->DL->Music->Filter
我要看民间音乐高手	O
我要听梦然的歌	F->DL->Music->Filter
衣服我想听春风吹	O
你有本事真哭一个	O
我想听广东爱情故事的歌	O
我想买龙魂	O
打开建好听的歌	O
放啦啦啦啦啦	F->DL->Music->Filter
我要给你一个吻可惜呀	O
一键播放歌曲情人	F->DL->Music->Filter
黄品源的歌	F->DL->Music->Filter
音乐洋娃娃和小熊跳舞	F->DL->Music->Filter
安和桥	F->DL->Music->Filter
我要看利菁-看我看我舞蹈版	F->DL->Music->Filter
我想听陈奕迅	F->DL->Music->Filter
我想听歌曲李雷与韩梅梅	F->DL->Music->Filter
嗯我想听陈百强的音乐	F->DL->Music->Filter
来一首刘德华的歌曲	F->DL->Music->Filter
因为你是我最爱	O
毛不易的歌曲	F->DL->Music->Filter
我的月亮	O
歌曲矜持	F->DL->Music->Filter
放一下陈赫	F->DL->Music->Filter
请播放记事本	F->DL->Music->Filter
痛快儿的	O
我要听唱花儿的花儿	O
儿歌小鸡小鸡	F->DL->Music->Filter
我想听我是一只小小鸟	F->DL->Music->Filter
我想听别偷我的菜	F->DL->Music->Filter
歌曲烟雨蒙蒙	F->DL->Music->Filter
我想听红星闪闪	F->DL->Music->Filter
说你最重要	O
三伤心的城市	F->DL->Music->Filter
我想听友谊之光	F->DL->Music->Filter
帮我播放一直很安静	F->DL->Music->Filter
我知我是一只小虫	O
刀郎演唱的西海情歌	F->DL->Music->Filter
我错了大哥	O
来听音乐	O
嗯你唱歌的	O
迟志强铁窗泪	F->DL->Music->Filter
我想听合唱版的平凡之路	F->DL->Music->Filter
我要听阿宝的歌	F->DL->Music->Filter
我要听我想飞	F->DL->Music->Filter
还管我的世界	O
我要听王源唱的歌	F->DL->Music->Filter
给我打开云朵妈妈	O
听音乐吧	F->DL->Music->Filter
来一首胡歌	F->DL->Music->Filter
放首刘德华的歌	F->DL->Music->Filter
帮我打开给我播放游戏	O
放个手音乐听听	O
播英雄歌曲	O
播放歌曲鲨鱼鲨鱼	F->DL->Music->Filter
嗯来一首成都	F->DL->Music->Filter
小跳蛙	F->DL->Music->Filter
播放牛仔英雄	O
帮我播一首流行的歌	O
我想看小老鼠上灯台	F->DL->Music->Filter
黎明的歌	O
我们大多汪峰大哥	O
那你朋友是谁呀	O
上走天涯	O
帮我播放苏曼的春天	F->DL->Music->Filter
你可以撒	O
最近有什么歌可以听	O
爱勇气啊	O
我要没有再爱下去	O
她说张碧晨	F->DL->Music->Filter
我想看刘德华的歌	F->DL->Music->Filter
我要听当然刀郎和云朵唱的歌曲	F->DL->Music->Filter
搜索这是真的	O
活该	F->DL->Music->Filter
你的男朋友	O
放快乐酷宝	O
播放大耳朵我想听邓丽君的歌	F->DL->Music->Filter
王菲唱的匆匆那年	F->DL->Music->Filter
雪人	F->DL->Music->Filter
播放旅行歌曲	F->DL->Music->Filter
我发现你	O
我想听歌曲和你一样	F->DL->Music->Filter
现在下雨我在想你	O
想要带你去远方	O
我要听儿童歌曲红山果	F->DL->Music->Filter
我想听的音乐是搜索小手拍一拍	O
唱一首歌小酒窝	F->DL->Music->Filter
你乖乖	O
我要听张楚生的歌	O
听歌听歌	F->DL->Music->Filter
播放dj摇滚歌曲	F->DL->Music->Filter
今天我想听一个小水果的歌	F->DL->Music->Filter
放那儿的帮我放我们不一样的歌曲	O
我要听容中尔甲的歌	F->DL->Music->Filter
从头再来曲目刘欢	F->DL->Music->Filter
来点流行音乐	O
我要听王菲发	F->DL->Music->Filter
我想听深爱的人	O
儿歌小星星	F->DL->Music->Filter
播放失约	F->DL->Music->Filter
盛夏的果实	F->DL->Music->Filter
我还想她	F->DL->Music->Filter
我想听卖报歌	F->DL->Music->Filter
放一下又一夜	F->DL->Music->Filter
谁说我唱歌啊	O
船歌	F->DL->Music->Filter
播放蒋大为的在那桃花盛开的地方	F->DL->Music->Filter
我想听蒋蒋的歌会	O
女人心	F->DL->Music->Filter
我热恋的故乡	F->DL->Music->Filter
李晨歌曲	F->DL->Music->Filter
播放张靓颖无字碑	F->DL->Music->Filter
少的音乐	O
音乐微信爱	O
孙露再度重相逢	F->DL->Music->Filter
请换一桶儿童歌曲	O
我想听秋裤大叔的歌	F->DL->Music->Filter
我要听歌曲红星照我去战斗	F->DL->Music->Filter
天之大	F->DL->Music->Filter
张婉儿的歌	O
我想听雨中人雨中泪	O
叶子啊	O
摩卡	O
我不想听歌曲我想听儿歌	F->DL->Music->Filter
播年歌曲	O
播放大耳朵赵丽颖	O
白冰今天有雨吗	O
音乐美丽的神话	F->DL->Music->Filter
播放歌曲思念谁	F->DL->Music->Filter
打开思念	O
找不到的歌我要听于文文的歌	O
我大耳朵嗯我要听刘德华的音乐	F->DL->Music->Filter
那奴娃情歌	O
我想听怎么都在何方	O
我想听少一点天分	F->DL->Music->Filter
黑鸭子演唱的歌曲	F->DL->Music->Filter
播放着山歌	O
我们暴风来首音乐	F->DL->Music->Filter
我要听缺氧	F->DL->Music->Filter
我们大耳朵来个游戏哪个游戏	O
播放歌曲薛之谦的暧昧	F->DL->Music->Filter
听音乐我想	F->DL->Music->Filter
邰正宵的歌	F->DL->Music->Filter
我要看赵英俊-大王叫我来巡山电影《万万没想到》之赵英俊版	F->DL->Music->Filter
歌曲拥抱你离去	F->DL->Music->Filter
只要你还爱着我	F->DL->Music->Filter
我想听烟火里的	O
要听歌曲上海滩	F->DL->Music->Filter
我相信了	O
九九八十一乐正绫音乐	F->DL->Music->Filter
刘和刚的歌曲	F->DL->Music->Filter
王八蛋歌曲	F->DL->Music->Filter
昨日归	O
任妙音的歌曲	F->DL->Music->Filter
黄种人	F->DL->Music->Filter
快乐的70后	O
放个舞曲二	F->DL->Music->Filter
我想听泼水歌	F->DL->Music->Filter
我决定打开	O
放失宠	F->DL->Music->Filter
这首歌听听	F->DL->Music->Filter
家在远方	F->DL->Music->Filter
播放发香颂	O
魔幻的歌	F->DL->Music->Filter
播放赵雷的我们的时光	F->DL->Music->Filter
我想听亚当兰伯特的歌	F->DL->Music->Filter
播放动感单车	O
我想听唐古的音乐	F->DL->Music->Filter
爱在里一个女孩的歌	O
歌曲做我的新娘	F->DL->Music->Filter
珊瑚颂	F->DL->Music->Filter
我要听暧昧	F->DL->Music->Filter
我想听调情的音乐	O
我是你的歌	O
我想听为了谁	F->DL->Music->Filter
我想听孙露的再度重相逢这首歌	F->DL->Music->Filter
播放音乐谢谢你懂我	F->DL->Music->Filter
我要听李玲玉歌曲里里	O
我要听哀歌哀歌	F->DL->Music->Filter
张帝的歌张帝的歌	F->DL->Music->Filter
放一首催眠曲	F->DL->Music->Filter
怎么放个歌	O
爱难说播放	O
我要听一首这个一壶老酒	F->DL->Music->Filter
大耳朵我要听郑智化的水手	F->DL->Music->Filter
请帮我播放你是我的第一号	O
我要听王杰	F->DL->Music->Filter
我要听星月组合的歌	O
空如也	O
输入流星雨	O
贾玲歌曲	F->DL->Music->Filter
帮我报梦回故乡	O
angelababy唱过的歌	F->DL->Music->Filter
多想做你最爱的人	F->DL->Music->Filter
五月天的歌曲	F->DL->Music->Filter
打开蓝牙音乐	O
请你帮我播放一首你到底爱着谁	O
我想唱映山红	F->DL->Music->Filter
不上你的当	F->DL->Music->Filter
为什么觉得	O
我要看守望天空	O
我等不了	O
来一首藕断丝连	F->DL->Music->Filter
我想pk雨花石	O
来个少儿歌曲	F->DL->Music->Filter
火火的爱	F->DL->Music->Filter
我爱的	O
我孤独天下	O
歌曲感恩的心	F->DL->Music->Filter
等你在红尘中	O
播放歌曲十不该	F->DL->Music->Filter
不要怕	F->DL->Music->Filter
回家萨克斯	F->DL->Music->Filter
不要轮回	O
请播放情人鹤顶红	F->DL->Music->Filter
懂你	O
爱你叶欢	O
播放下定决心忘记你	F->DL->Music->Filter
我要听那个姑娘的猪	O
搜索杨洋	O
播放最后祝福	F->DL->Music->Filter
我想要唱歌	F->DL->Music->Filter
播放降央卓玛的歌	F->DL->Music->Filter
把天上人间	O
一爱不死	O
张宇小小的太阳	F->DL->Music->Filter
小草儿	O
请播放小黄	F->DL->Music->Filter
有种你就爱上我	O
办公大楼给我播放小鸡小鸡	F->DL->Music->Filter
我想听一世情缘	F->DL->Music->Filter
来一首风砚家的快乐杨洋	O
来一首离人心	F->DL->Music->Filter
梦与梦想起航	O
没多想	O
上感恩的心	O
两个小娃娃	F->DL->Music->Filter
悟空歌曲	F->DL->Music->Filter
打开凤凰传奇的歌	F->DL->Music->Filter
播放爱爱上烟雨楼	O
星星点灯	F->DL->Music->Filter
留着一双手	O
萤火虫歌曲	F->DL->Music->Filter
张b情歌	O
我要听什么歌这首歌	F->DL->Music->Filter
歌曲天仙子	F->DL->Music->Filter
我想听三天三夜	F->DL->Music->Filter
播放歌曲羞答答的玫瑰静悄悄的开	F->DL->Music->Filter
我想听怪我爱得太狂野	F->DL->Music->Filter
我想听外滩十八号	F->DL->Music->Filter
甜蜜靠近	O
韩红唱的送别	F->DL->Music->Filter
我想听妈妈的怀抱里	O
想想	O
这不快乐	O
播唱歌超赞	O
给我玩这首歌有吗	O
我想听歌曲愁啊愁	F->DL->Music->Filter
放跑吧兄弟	O
我上幼儿园儿歌	F->DL->Music->Filter
还唱起来	O
我要听当我遇见你	F->DL->Music->Filter
播放逢秋天	O
打开爱歌	O
那英的征服	F->DL->Music->Filter
听不懂	O
我想看尤想听薛之谦的歌	F->DL->Music->Filter
播放毛毛雨	F->DL->Music->Filter
我想听慢嗨舞曲	O
我想听小幸运	F->DL->Music->Filter
我想听歌体面	F->DL->Music->Filter
我说听歌	F->DL->Music->Filter
罗想听我想听巴啦啦小魔仙	F->DL->Music->Filter
我要听纳兰珠儿的歌	F->DL->Music->Filter
我要不能明白	F->DL->Music->Filter
我要听黄家驹唱的真真爱你	F->DL->Music->Filter
给我个承诺呀	O
静静静的夜晚歌	O
播放张学友的还是觉得你最好	F->DL->Music->Filter
我想听歌曲算了	F->DL->Music->Filter
音乐落雨的秋	F->DL->Music->Filter
播放此桥段	O
我想听张翰	F->DL->Music->Filter
快四快乐歌	F->DL->Music->Filter
听李玉刚的歌曲	F->DL->Music->Filter
小苹果的歌曲	F->DL->Music->Filter
我想听歌曲青藏高原	F->DL->Music->Filter
我要唱首歌	F->DL->Music->Filter
我要听云飞唱的歌	F->DL->Music->Filter
播放大耳朵我要听凤凰传奇将进酒	F->DL->Music->Filter
来一首光辉岁月	F->DL->Music->Filter
现在播放歌曲雪中行	F->DL->Music->Filter
孙宇的歌	F->DL->Music->Filter
李志的歌曲	F->DL->Music->Filter
放你老了	F->DL->Music->Filter
播放一首歌的时间	F->DL->Music->Filter
想家的时候	F->DL->Music->Filter
推荐一首音乐给我听	F->DL->Music->Filter
播放小苹果的歌和广场舞	O
小沈阳唱歌儿	O
给我唱一首抒情的歌	F->DL->Music->Filter
我说你爱我	O
今天应用放音乐吗美人	O
爱情啊	O
我想听爸爸妈妈	F->DL->Music->Filter
成龙脱出	O
上热气球	O
我要听江湖的歌曲	F->DL->Music->Filter
我要听王源和王俊凯	F->DL->Music->Filter
随便来点轻音乐	F->DL->Music->Filter
我想听王郑恺唱的歌	O
最新的音乐	F->DL->Music->Filter
我要听刘璐刘若英唱的后来	O
嗯播放我的世界	F->DL->Music->Filter
我要唱唱歌我是	O
帮我打开我的世界	F->DL->Music->Filter
我要听13唱的歌曲	O
我不会遇见你	O
万水千山总是爱	F->DL->Music->Filter
音乐播放	F->DL->Music->Filter
开启歌曲	O
我想看他来一首歌	O
我想听一些热门歌曲	F->DL->Music->Filter
给我来个游戏	O
流沙	F->DL->Music->Filter
你说我爱你	O
我要听舟曲高山青	F->DL->Music->Filter
我想听听音乐	F->DL->Music->Filter
我想听来生缘	F->DL->Music->Filter
我想吃饭了推荐一下音乐	O
我想听彭筝唱的歌	F->DL->Music->Filter
来一首你快乐所以我快乐	F->DL->Music->Filter
嗯我不想在玩游戏了	O
李白写的歌曲	O
播放飞得更高	F->DL->Music->Filter
我要听萨克斯	F->DL->Music->Filter
李阳音乐喜欢看的	O
我想听三字经儿歌	F->DL->Music->Filter
我要听陈星的歌曲	F->DL->Music->Filter
我想听机车女孩	F->DL->Music->Filter
我想听漂洋过海来看你	F->DL->Music->Filter
播放大耳朵我要听小幸运	F->DL->Music->Filter
红尘广场舞	O
播放音乐小苹果	F->DL->Music->Filter
我想听我的小可爱	F->DL->Music->Filter
三秒钟	F->DL->Music->Filter
我想听孙露的	F->DL->Music->Filter
啊随便来点音乐	F->DL->Music->Filter
播放曾经的你	F->DL->Music->Filter
播放伤雪歌曲	F->DL->Music->Filter
她在那里等好久不见	O
爱唱老歌风月	O
我想听青春	F->DL->Music->Filter
不习惯	O
星星亮亮而歌	O
水晶你	O
然后我不勇敢	O
歌曲我不是坏小孩	F->DL->Music->Filter
风大得太快	O
播放庞龙所有的歌曲	F->DL->Music->Filter
怎么你还爱我	O
播放四小贝儿歌	F->DL->Music->Filter
我要听歌曲李晨的亲爱的小孩	F->DL->Music->Filter
打开中译英	O
我要听伤不起的爱情伤不起的你	F->DL->Music->Filter
想听张学友的歌	F->DL->Music->Filter
播放难忘的没有你陪伴我真的好孤单	O
我要看初恋的滋味	O
我要看毛阿敏《渴望》高清现场版	F->DL->Music->Filter
爱情专用吗	O
播放音乐天下有情人	F->DL->Music->Filter
我想听我是一只鱼	F->DL->Music->Filter
给我唱渴望	F->DL->Music->Filter
我想听歌曲秋天	F->DL->Music->Filter
我想听七里香	F->DL->Music->Filter
周杰伦的歌是哪一个	O
我要看克丽丝叮-一百万个可能	F->DL->Music->Filter
请播放周杰伦	F->DL->Music->Filter
大国民	F->DL->Music->Filter
请播放祁隆的歌曲	F->DL->Music->Filter
和我的姑娘的歌	O
我想听蒋章卓玛的歌曲降央卓玛歌曲	O
推荐首歌给我听吧	F->DL->Music->Filter
卓依婷的财神到	F->DL->Music->Filter
王子姑娘	O
对呀对呀	O
我想听mv音乐	O
我想听儿歌数鸭子	F->DL->Music->Filter
张杰最热门的歌	F->DL->Music->Filter
嗯播放一下轨迹	F->DL->Music->Filter
歌曲丑八怪	F->DL->Music->Filter
放结婚假	O
化蝶	F->DL->Music->Filter
额周杰伦的歌曲放一首	F->DL->Music->Filter
心里有个你歌曲	F->DL->Music->Filter
播放音乐没有情人的情人节	F->DL->Music->Filter
i lovei love you	O
给我播放儿歌小兔子乖乖	O
播放一首修炼爱情	F->DL->Music->Filter
迟志强歌曲	F->DL->Music->Filter
还有我	O
周杰伦的音乐	F->DL->Music->Filter
中华粤语	O
背小孩	O
我想听迪丽热巴的歌	F->DL->Music->Filter
我要听薛之谦的	F->DL->Music->Filter
播放音乐惊鸿一面	F->DL->Music->Filter
最远的你是我最近的爱dj版	F->DL->Music->Filter
搜索歌曲蝶恋花	F->DL->Music->Filter
放腾格尔的歌	F->DL->Music->Filter
打开你的情蛊	O
我要预算红歌	O
播放小虫的歌	F->DL->Music->Filter
我想听差不多先生	F->DL->Music->Filter
一定要幸福呵	O
我想听欢子的歌	F->DL->Music->Filter
初恋情人的歌曲	F->DL->Music->Filter
歌	F->DL->Music->Filter
歌曲bye	F->DL->Music->Filter
我不懂来吧	O
红尘心语	O
乌兰图雅的高原蓝	F->DL->Music->Filter
我要看一下音乐小屋	O
搜索大失恋	O
王菲的歌曲	F->DL->Music->Filter
我要听爱最大	F->DL->Music->Filter
播放第一个那一夜	O
我想听音乐下一次相遇	F->DL->Music->Filter
新歌花仙子	F->DL->Music->Filter
播放歌曲梦回长安	F->DL->Music->Filter
希望	F->DL->Music->Filter
喜洋洋与	O
嗯筷子兄弟小苹果	F->DL->Music->Filter
播放让人无法长大	F->DL->Music->Filter
晚安咯	O
那英我爱你	F->DL->Music->Filter
他唱的歌	O
打开蛙蛙来一首歌	O
摇滚的欢乐年华	F->DL->Music->Filter
想看我想听田跃君的歌	O
汪峰的等待	F->DL->Music->Filter
小沈阳的歌曲	F->DL->Music->Filter
我想听花泽香菜的恋爱循环	F->DL->Music->Filter
我最红	F->DL->Music->Filter
串烧dj版	O
爱你不对	O
我想听李冰冰的歌	F->DL->Music->Filter
周杰伦唱的歌啊	F->DL->Music->Filter
我想看王俊凯	F->DL->Music->Filter
